convoID,ambientVariant,processedVolume,technology,model,fileName,sem_cos_denis
30238398,trafficOutside,-15dBFS,whisper,large,whisper_large_30238398_trafficOutside_-15dBFS.json,0.9899804366608731
30238398,trafficOutside,-20dBFS,whisper,large,whisper_large_30238398_trafficOutside_-20dBFS.json,0.961773056827369
30238398,trafficOutside,-25dBFS,whisper,large,whisper_large_30238398_trafficOutside_-25dBFS.json,0.983356370807943
30238398,trafficOutside,-30dBFS,whisper,large,whisper_large_30238398_trafficOutside_-30dBFS.json,0.974290988741461
30238398,trafficOutside,-35dBFS,whisper,large,whisper_large_30238398_trafficOutside_-35dBFS.json,0.977611243689087
30328724,insideAmbulance,-15dBFS,whisper,large,whisper_large_30328724_insideAmbulance_-15dBFS.json,0.987477332701269
30328724,insideAmbulance,-20dBFS,whisper,large,whisper_large_30328724_insideAmbulance_-20dBFS.json,0.986593925875177
30328724,insideAmbulance,-25dBFS,whisper,large,whisper_large_30328724_insideAmbulance_-25dBFS.json,0.9913298816320871
30328724,insideAmbulance,-30dBFS,whisper,large,whisper_large_30328724_insideAmbulance_-30dBFS.json,0.991782882747203
30328724,insideAmbulance,-35dBFS,whisper,large,whisper_large_30328724_insideAmbulance_-35dBFS.json,0.99133498691798
30328724,insideCrowded,-15dBFS,whisper,large,whisper_large_30328724_insideCrowded_-15dBFS.json,0.958790116855294
30328724,insideCrowded,-20dBFS,whisper,large,whisper_large_30328724_insideCrowded_-20dBFS.json,0.9867920844543341
30328724,insideCrowded,-25dBFS,whisper,large,whisper_large_30328724_insideCrowded_-25dBFS.json,0.9904414487235431
30328724,insideCrowded,-30dBFS,whisper,large,whisper_large_30328724_insideCrowded_-30dBFS.json,0.99266455940938
30328724,insideCrowded,-35dBFS,whisper,large,whisper_large_30328724_insideCrowded_-35dBFS.json,0.9898276344421371
30328724,talking,-15dBFS,whisper,large,whisper_large_30328724_talking_-15dBFS.json,0.983031164385843
30328724,talking,-20dBFS,whisper,large,whisper_large_30328724_talking_-20dBFS.json,0.9892772015630451
30328724,talking,-25dBFS,whisper,large,whisper_large_30328724_talking_-25dBFS.json,0.9878571787611201
30328724,talking,-30dBFS,whisper,large,whisper_large_30328724_talking_-30dBFS.json,0.9913654698816661
30328724,talking,-35dBFS,whisper,large,whisper_large_30328724_talking_-35dBFS.json,0.9901942856531011
30328724,trafficOutside,-15dBFS,whisper,large,whisper_large_30328724_trafficOutside_-15dBFS.json,0.9866386804025221
30328724,trafficOutside,-20dBFS,whisper,large,whisper_large_30328724_trafficOutside_-20dBFS.json,0.9907201492229101
30328724,trafficOutside,-25dBFS,whisper,large,whisper_large_30328724_trafficOutside_-25dBFS.json,0.9926359628158251
30328724,trafficOutside,-30dBFS,whisper,large,whisper_large_30328724_trafficOutside_-30dBFS.json,0.9857856354941841
30328724,trafficOutside,-35dBFS,whisper,large,whisper_large_30328724_trafficOutside_-35dBFS.json,0.9889025824367961
30394981,insideAmbulance,-15dBFS,whisper,large,whisper_large_30394981_insideAmbulance_-15dBFS.json,0.9627782676654331
30394981,insideAmbulance,-20dBFS,whisper,large,whisper_large_30394981_insideAmbulance_-20dBFS.json,0.9686871999992531
30394981,insideAmbulance,-25dBFS,whisper,large,whisper_large_30394981_insideAmbulance_-25dBFS.json,0.9723443041274131
30394981,insideAmbulance,-30dBFS,whisper,large,whisper_large_30394981_insideAmbulance_-30dBFS.json,0.968299603830941
30394981,insideAmbulance,-35dBFS,whisper,large,whisper_large_30394981_insideAmbulance_-35dBFS.json,0.977946736801605
30394981,insideCrowded,-15dBFS,whisper,large,whisper_large_30394981_insideCrowded_-15dBFS.json,0.921351456830452
30394981,insideCrowded,-20dBFS,whisper,large,whisper_large_30394981_insideCrowded_-20dBFS.json,0.9715022894846611
30394981,insideCrowded,-25dBFS,whisper,large,whisper_large_30394981_insideCrowded_-25dBFS.json,0.9746170930172081
30394981,insideCrowded,-30dBFS,whisper,large,whisper_large_30394981_insideCrowded_-30dBFS.json,0.9723280720470401
30394981,insideCrowded,-35dBFS,whisper,large,whisper_large_30394981_insideCrowded_-35dBFS.json,0.92132821421279
30394981,talking,-15dBFS,whisper,large,whisper_large_30394981_talking_-15dBFS.json,0.9690640427675581
30394981,talking,-20dBFS,whisper,large,whisper_large_30394981_talking_-20dBFS.json,0.9562633052711631
30394981,talking,-25dBFS,whisper,large,whisper_large_30394981_talking_-25dBFS.json,0.9688861720016131
30394981,talking,-30dBFS,whisper,large,whisper_large_30394981_talking_-30dBFS.json,0.9690648956462901
30394981,talking,-35dBFS,whisper,large,whisper_large_30394981_talking_-35dBFS.json,0.972234748416637
30394981,trafficOutside,-15dBFS,whisper,large,whisper_large_30394981_trafficOutside_-15dBFS.json,0.9695451982256331
30394981,trafficOutside,-20dBFS,whisper,large,whisper_large_30394981_trafficOutside_-20dBFS.json,0.9763087109267281
30394981,trafficOutside,-25dBFS,whisper,large,whisper_large_30394981_trafficOutside_-25dBFS.json,0.9745723539135501
30394981,trafficOutside,-30dBFS,whisper,large,whisper_large_30394981_trafficOutside_-30dBFS.json,0.9787086558744921
30394981,trafficOutside,-35dBFS,whisper,large,whisper_large_30394981_trafficOutside_-35dBFS.json,0.9795230482052361
30414683,insideAmbulance,-15dBFS,whisper,large,whisper_large_30414683_insideAmbulance_-15dBFS.json,0.9545675717713111
30414683,insideAmbulance,-20dBFS,whisper,large,whisper_large_30414683_insideAmbulance_-20dBFS.json,0.9836007573363511
30414683,insideAmbulance,-25dBFS,whisper,large,whisper_large_30414683_insideAmbulance_-25dBFS.json,0.9849613675791101
30414683,insideAmbulance,-30dBFS,whisper,large,whisper_large_30414683_insideAmbulance_-30dBFS.json,0.9885301346356781
30414683,insideAmbulance,-35dBFS,whisper,large,whisper_large_30414683_insideAmbulance_-35dBFS.json,0.990328876001983
30414683,insideCrowded,-15dBFS,whisper,large,whisper_large_30414683_insideCrowded_-15dBFS.json,0.946384522251527
30414683,insideCrowded,-20dBFS,whisper,large,whisper_large_30414683_insideCrowded_-20dBFS.json,0.9778761193442401
30414683,insideCrowded,-25dBFS,whisper,large,whisper_large_30414683_insideCrowded_-25dBFS.json,0.9819792031368411
30414683,insideCrowded,-30dBFS,whisper,large,whisper_large_30414683_insideCrowded_-30dBFS.json,0.981843292563747
30414683,insideCrowded,-35dBFS,whisper,large,whisper_large_30414683_insideCrowded_-35dBFS.json,0.973730684271185
30414683,talking,-15dBFS,whisper,large,whisper_large_30414683_talking_-15dBFS.json,0.9846523663285921
30414683,talking,-20dBFS,whisper,large,whisper_large_30414683_talking_-20dBFS.json,0.9844280555550561
30414683,talking,-25dBFS,whisper,large,whisper_large_30414683_talking_-25dBFS.json,0.9873263329464481
30414683,talking,-30dBFS,whisper,large,whisper_large_30414683_talking_-30dBFS.json,0.9835201558559211
30414683,talking,-35dBFS,whisper,large,whisper_large_30414683_talking_-35dBFS.json,0.9804282630172291
30414683,trafficOutside,-15dBFS,whisper,large,whisper_large_30414683_trafficOutside_-15dBFS.json,0.9818612010453941
30414683,trafficOutside,-20dBFS,whisper,large,whisper_large_30414683_trafficOutside_-20dBFS.json,0.9842269529598331
30414683,trafficOutside,-25dBFS,whisper,large,whisper_large_30414683_trafficOutside_-25dBFS.json,0.986541758014811
30414683,trafficOutside,-30dBFS,whisper,large,whisper_large_30414683_trafficOutside_-30dBFS.json,0.9864776135374391
30414683,trafficOutside,-35dBFS,whisper,large,whisper_large_30414683_trafficOutside_-35dBFS.json,0.979009461243556
30422892,insideAmbulance,-15dBFS,whisper,large,whisper_large_30422892_insideAmbulance_-15dBFS.json,0.982042637819832
30422892,insideAmbulance,-20dBFS,whisper,large,whisper_large_30422892_insideAmbulance_-20dBFS.json,0.9781984734931801
30422892,insideAmbulance,-25dBFS,whisper,large,whisper_large_30422892_insideAmbulance_-25dBFS.json,0.9439553240546571
30422892,insideAmbulance,-30dBFS,whisper,large,whisper_large_30422892_insideAmbulance_-30dBFS.json,0.9894561520928241
30422892,insideAmbulance,-35dBFS,whisper,large,whisper_large_30422892_insideAmbulance_-35dBFS.json,0.9930438864442461
30422892,insideCrowded,-15dBFS,whisper,large,whisper_large_30422892_insideCrowded_-15dBFS.json,0.9285344795286191
30422892,insideCrowded,-20dBFS,whisper,large,whisper_large_30422892_insideCrowded_-20dBFS.json,0.9820220216153551
30422892,insideCrowded,-25dBFS,whisper,large,whisper_large_30422892_insideCrowded_-25dBFS.json,0.9919174324209511
30422892,insideCrowded,-30dBFS,whisper,large,whisper_large_30422892_insideCrowded_-30dBFS.json,0.988775699367027
30422892,insideCrowded,-35dBFS,whisper,large,whisper_large_30422892_insideCrowded_-35dBFS.json,0.9939072823553801
30422892,talking,-15dBFS,whisper,large,whisper_large_30422892_talking_-15dBFS.json,0.980201523511222
30422892,talking,-20dBFS,whisper,large,whisper_large_30422892_talking_-20dBFS.json,0.9877465259130401
30422892,talking,-25dBFS,whisper,large,whisper_large_30422892_talking_-25dBFS.json,0.987536608914592
30422892,talking,-30dBFS,whisper,large,whisper_large_30422892_talking_-30dBFS.json,0.9925327470123141
30422892,talking,-35dBFS,whisper,large,whisper_large_30422892_talking_-35dBFS.json,0.987671232873716
30422892,trafficOutside,-15dBFS,whisper,large,whisper_large_30422892_trafficOutside_-15dBFS.json,0.9877108335592841
30422892,trafficOutside,-20dBFS,whisper,large,whisper_large_30422892_trafficOutside_-20dBFS.json,0.990498766885015
30422892,trafficOutside,-25dBFS,whisper,large,whisper_large_30422892_trafficOutside_-25dBFS.json,0.9880853245906501
30422892,trafficOutside,-30dBFS,whisper,large,whisper_large_30422892_trafficOutside_-30dBFS.json,0.9897075177802831
30422892,trafficOutside,-35dBFS,whisper,large,whisper_large_30422892_trafficOutside_-35dBFS.json,0.9938993845019721
30476333,insideAmbulance,-15dBFS,whisper,large,whisper_large_30476333_insideAmbulance_-15dBFS.json,0.9554177082658241
30476333,insideAmbulance,-20dBFS,whisper,large,whisper_large_30476333_insideAmbulance_-20dBFS.json,0.959736764386082
30476333,insideAmbulance,-25dBFS,whisper,large,whisper_large_30476333_insideAmbulance_-25dBFS.json,0.9600353993474281
30476333,insideAmbulance,-30dBFS,whisper,large,whisper_large_30476333_insideAmbulance_-30dBFS.json,0.964199400831769
30476333,insideAmbulance,-35dBFS,whisper,large,whisper_large_30476333_insideAmbulance_-35dBFS.json,0.9608117802466761
30476333,insideCrowded,-15dBFS,whisper,large,whisper_large_30476333_insideCrowded_-15dBFS.json,0.9318181523885151
30476333,insideCrowded,-20dBFS,whisper,large,whisper_large_30476333_insideCrowded_-20dBFS.json,0.964358203047437
30476333,insideCrowded,-25dBFS,whisper,large,whisper_large_30476333_insideCrowded_-25dBFS.json,0.9610172118879811
30476333,insideCrowded,-30dBFS,whisper,large,whisper_large_30476333_insideCrowded_-30dBFS.json,0.9636384782610921
30476333,insideCrowded,-35dBFS,whisper,large,whisper_large_30476333_insideCrowded_-35dBFS.json,0.969345776479789
30476333,talking,-15dBFS,whisper,large,whisper_large_30476333_talking_-15dBFS.json,0.9405239412195371
30476333,talking,-20dBFS,whisper,large,whisper_large_30476333_talking_-20dBFS.json,0.9678952421539211
30476333,talking,-25dBFS,whisper,large,whisper_large_30476333_talking_-25dBFS.json,0.9077036001666071
30476333,talking,-30dBFS,whisper,large,whisper_large_30476333_talking_-30dBFS.json,0.9684579560035481
30476333,talking,-35dBFS,whisper,large,whisper_large_30476333_talking_-35dBFS.json,0.965228557063704
30476333,trafficOutside,-15dBFS,whisper,large,whisper_large_30476333_trafficOutside_-15dBFS.json,0.9587549363979131
30476333,trafficOutside,-20dBFS,whisper,large,whisper_large_30476333_trafficOutside_-20dBFS.json,0.9626491381492641
30476333,trafficOutside,-25dBFS,whisper,large,whisper_large_30476333_trafficOutside_-25dBFS.json,0.9679056530086471
30476333,trafficOutside,-30dBFS,whisper,large,whisper_large_30476333_trafficOutside_-30dBFS.json,0.965263976845632
30476333,trafficOutside,-35dBFS,whisper,large,whisper_large_30476333_trafficOutside_-35dBFS.json,0.9658414471200271
30500236,insideAmbulance,-15dBFS,whisper,large,whisper_large_30500236_insideAmbulance_-15dBFS.json,0.97202060904658
30500236,insideAmbulance,-20dBFS,whisper,large,whisper_large_30500236_insideAmbulance_-20dBFS.json,0.981905972441636
30500236,insideAmbulance,-25dBFS,whisper,large,whisper_large_30500236_insideAmbulance_-25dBFS.json,0.988756830628269
30500236,insideAmbulance,-30dBFS,whisper,large,whisper_large_30500236_insideAmbulance_-30dBFS.json,0.987094010617215
30500236,insideAmbulance,-35dBFS,whisper,large,whisper_large_30500236_insideAmbulance_-35dBFS.json,0.9912495974765061
30500236,insideCrowded,-15dBFS,whisper,large,whisper_large_30500236_insideCrowded_-15dBFS.json,0.9323897889755131
30500236,insideCrowded,-20dBFS,whisper,large,whisper_large_30500236_insideCrowded_-20dBFS.json,0.979396972829882
30500236,insideCrowded,-25dBFS,whisper,large,whisper_large_30500236_insideCrowded_-25dBFS.json,0.9873976964436981
30500236,insideCrowded,-30dBFS,whisper,large,whisper_large_30500236_insideCrowded_-30dBFS.json,0.9864119985541451
30500236,insideCrowded,-35dBFS,whisper,large,whisper_large_30500236_insideCrowded_-35dBFS.json,0.98712453829718
30500236,talking,-15dBFS,whisper,large,whisper_large_30500236_talking_-15dBFS.json,0.9712387481655721
30500236,talking,-20dBFS,whisper,large,whisper_large_30500236_talking_-20dBFS.json,0.987122907607984
30500236,talking,-25dBFS,whisper,large,whisper_large_30500236_talking_-25dBFS.json,0.9888577270574411
30500236,talking,-30dBFS,whisper,large,whisper_large_30500236_talking_-30dBFS.json,0.9901203567718351
30500236,talking,-35dBFS,whisper,large,whisper_large_30500236_talking_-35dBFS.json,0.9868007380352121
30500236,trafficOutside,-15dBFS,whisper,large,whisper_large_30500236_trafficOutside_-15dBFS.json,0.9882292089540671
30500236,trafficOutside,-20dBFS,whisper,large,whisper_large_30500236_trafficOutside_-20dBFS.json,0.9854053000175631
30500236,trafficOutside,-25dBFS,whisper,large,whisper_large_30500236_trafficOutside_-25dBFS.json,0.9898082125932991
30500236,trafficOutside,-30dBFS,whisper,large,whisper_large_30500236_trafficOutside_-30dBFS.json,0.990857149435127
30500236,trafficOutside,-35dBFS,whisper,large,whisper_large_30500236_trafficOutside_-35dBFS.json,0.984709819428298
30751318,insideAmbulance,-15dBFS,whisper,large,whisper_large_30751318_insideAmbulance_-15dBFS.json,0.9753113312846411
30751318,insideAmbulance,-20dBFS,whisper,large,whisper_large_30751318_insideAmbulance_-20dBFS.json,0.9943440920166571
30751318,insideAmbulance,-25dBFS,whisper,large,whisper_large_30751318_insideAmbulance_-25dBFS.json,0.995780954963778
30751318,insideAmbulance,-30dBFS,whisper,large,whisper_large_30751318_insideAmbulance_-30dBFS.json,0.9947062880666461
30751318,insideAmbulance,-35dBFS,whisper,large,whisper_large_30751318_insideAmbulance_-35dBFS.json,0.99611604656215
30751318,insideCrowded,-15dBFS,whisper,large,whisper_large_30751318_insideCrowded_-15dBFS.json,0.8735767855122001
30751318,insideCrowded,-20dBFS,whisper,large,whisper_large_30751318_insideCrowded_-20dBFS.json,0.976778591121582
30751318,insideCrowded,-25dBFS,whisper,large,whisper_large_30751318_insideCrowded_-25dBFS.json,0.9108925987530071
30751318,insideCrowded,-30dBFS,whisper,large,whisper_large_30751318_insideCrowded_-30dBFS.json,0.996584685714699
30751318,insideCrowded,-35dBFS,whisper,large,whisper_large_30751318_insideCrowded_-35dBFS.json,0.992558543964362
30751318,talking,-15dBFS,whisper,large,whisper_large_30751318_talking_-15dBFS.json,0.9661165309462971
30751318,talking,-20dBFS,whisper,large,whisper_large_30751318_talking_-20dBFS.json,0.9955317574958861
30751318,talking,-25dBFS,whisper,large,whisper_large_30751318_talking_-25dBFS.json,0.985810399065915
30751318,talking,-30dBFS,whisper,large,whisper_large_30751318_talking_-30dBFS.json,0.992607048959503
30751318,talking,-35dBFS,whisper,large,whisper_large_30751318_talking_-35dBFS.json,0.9884176240676621
30751318,trafficOutside,-15dBFS,whisper,large,whisper_large_30751318_trafficOutside_-15dBFS.json,0.9904823126801071
30751318,trafficOutside,-20dBFS,whisper,large,whisper_large_30751318_trafficOutside_-20dBFS.json,0.993727117187666
30751318,trafficOutside,-25dBFS,whisper,large,whisper_large_30751318_trafficOutside_-25dBFS.json,0.9813972996663991
30751318,trafficOutside,-30dBFS,whisper,large,whisper_large_30751318_trafficOutside_-30dBFS.json,0.996821700680205
30751318,trafficOutside,-35dBFS,whisper,large,whisper_large_30751318_trafficOutside_-35dBFS.json,0.995879864087541
30942855,insideAmbulance,-15dBFS,whisper,large,whisper_large_30942855_insideAmbulance_-15dBFS.json,0.9882199898546701
30942855,insideAmbulance,-20dBFS,whisper,large,whisper_large_30942855_insideAmbulance_-20dBFS.json,0.993076350942064
30942855,insideAmbulance,-25dBFS,whisper,large,whisper_large_30942855_insideAmbulance_-25dBFS.json,0.9946958214491811
30942855,insideAmbulance,-30dBFS,whisper,large,whisper_large_30942855_insideAmbulance_-30dBFS.json,0.9968519771675171
30942855,insideAmbulance,-35dBFS,whisper,large,whisper_large_30942855_insideAmbulance_-35dBFS.json,0.986729545105228
30942855,insideCrowded,-15dBFS,whisper,large,whisper_large_30942855_insideCrowded_-15dBFS.json,0.93376713134163
30942855,insideCrowded,-20dBFS,whisper,large,whisper_large_30942855_insideCrowded_-20dBFS.json,0.982855051432417
30942855,insideCrowded,-25dBFS,whisper,large,whisper_large_30942855_insideCrowded_-25dBFS.json,0.994393837264342
30942855,insideCrowded,-30dBFS,whisper,large,whisper_large_30942855_insideCrowded_-30dBFS.json,0.984101112331986
30942855,insideCrowded,-35dBFS,whisper,large,whisper_large_30942855_insideCrowded_-35dBFS.json,0.9964848607824551
30942855,talking,-15dBFS,whisper,large,whisper_large_30942855_talking_-15dBFS.json,0.981829846012311
30942855,talking,-20dBFS,whisper,large,whisper_large_30942855_talking_-20dBFS.json,0.9887991227323081
30942855,talking,-25dBFS,whisper,large,whisper_large_30942855_talking_-25dBFS.json,0.9911887500036981
30942855,talking,-30dBFS,whisper,large,whisper_large_30942855_talking_-30dBFS.json,0.9819755718329061
30942855,talking,-35dBFS,whisper,large,whisper_large_30942855_talking_-35dBFS.json,0.9857098374205601
30942855,trafficOutside,-15dBFS,whisper,large,whisper_large_30942855_trafficOutside_-15dBFS.json,0.9890799235136931
30942855,trafficOutside,-20dBFS,whisper,large,whisper_large_30942855_trafficOutside_-20dBFS.json,0.9937503823443761
30942855,trafficOutside,-25dBFS,whisper,large,whisper_large_30942855_trafficOutside_-25dBFS.json,0.9937763606455261
30942855,trafficOutside,-30dBFS,whisper,large,whisper_large_30942855_trafficOutside_-30dBFS.json,0.996297047180914
30942855,trafficOutside,-35dBFS,whisper,large,whisper_large_30942855_trafficOutside_-35dBFS.json,0.9975505586997341
30946765,insideAmbulance,-15dBFS,whisper,large,whisper_large_30946765_insideAmbulance_-15dBFS.json,0.9721440832532431
30946765,insideAmbulance,-20dBFS,whisper,large,whisper_large_30946765_insideAmbulance_-20dBFS.json,0.9847190396123651
30946765,insideAmbulance,-25dBFS,whisper,large,whisper_large_30946765_insideAmbulance_-25dBFS.json,0.9874117855765201
30946765,insideAmbulance,-30dBFS,whisper,large,whisper_large_30946765_insideAmbulance_-30dBFS.json,0.9885788291258231
30946765,insideAmbulance,-35dBFS,whisper,large,whisper_large_30946765_insideAmbulance_-35dBFS.json,0.9824951795861281
30946765,insideCrowded,-15dBFS,whisper,large,whisper_large_30946765_insideCrowded_-15dBFS.json,0.9084420750103971
30946765,insideCrowded,-20dBFS,whisper,large,whisper_large_30946765_insideCrowded_-20dBFS.json,0.976934369522315
30946765,insideCrowded,-25dBFS,whisper,large,whisper_large_30946765_insideCrowded_-25dBFS.json,0.985343503792218
30946765,insideCrowded,-30dBFS,whisper,large,whisper_large_30946765_insideCrowded_-30dBFS.json,0.9865229281377441
30946765,insideCrowded,-35dBFS,whisper,large,whisper_large_30946765_insideCrowded_-35dBFS.json,0.9811328403731131
30946765,talking,-15dBFS,whisper,large,whisper_large_30946765_talking_-15dBFS.json,0.9771977838362791
30946765,talking,-20dBFS,whisper,large,whisper_large_30946765_talking_-20dBFS.json,0.98340268979106
30946765,talking,-25dBFS,whisper,large,whisper_large_30946765_talking_-25dBFS.json,0.9893505284393851
30946765,talking,-30dBFS,whisper,large,whisper_large_30946765_talking_-30dBFS.json,0.9896847087693741
30946765,talking,-35dBFS,whisper,large,whisper_large_30946765_talking_-35dBFS.json,0.9854095936009861
30946765,trafficOutside,-15dBFS,whisper,large,whisper_large_30946765_trafficOutside_-15dBFS.json,0.980420854618207
30946765,trafficOutside,-20dBFS,whisper,large,whisper_large_30946765_trafficOutside_-20dBFS.json,0.9861871814749991
30946765,trafficOutside,-25dBFS,whisper,large,whisper_large_30946765_trafficOutside_-25dBFS.json,0.9878120051050031
30946765,trafficOutside,-30dBFS,whisper,large,whisper_large_30946765_trafficOutside_-30dBFS.json,0.984082437670528
30946765,trafficOutside,-35dBFS,whisper,large,whisper_large_30946765_trafficOutside_-35dBFS.json,0.988439901833526
31020403,insideAmbulance,-15dBFS,whisper,large,whisper_large_31020403_insideAmbulance_-15dBFS.json,0.976774474194769
31020403,insideAmbulance,-20dBFS,whisper,large,whisper_large_31020403_insideAmbulance_-20dBFS.json,0.9883692266911511
31020403,insideAmbulance,-25dBFS,whisper,large,whisper_large_31020403_insideAmbulance_-25dBFS.json,0.9877451346873831
