convoID,ambientVariant,processedVolume,technology,model,bleu_score
39197730,insideAmbulance,-25dBFS,whisper,large,74.03959670328086
39197730,insideAmbulance,-30dBFS,whisper,large,77.82597310480755
39197730,insideAmbulance,-35dBFS,whisper,large,75.25373193646726
39197730,insideCrowded,-15dBFS,whisper,large,48.827747776624804
39197730,insideCrowded,-20dBFS,whisper,large,79.66975413143436
39197730,insideCrowded,-25dBFS,whisper,large,82.40443972661141
39197730,insideCrowded,-30dBFS,whisper,large,72.40110252772858
39197730,insideCrowded,-35dBFS,whisper,large,65.0683196963485
39197730,talking,-15dBFS,whisper,large,67.10028274035471
39197730,talking,-20dBFS,whisper,large,83.19506848366332
39197730,talking,-25dBFS,whisper,large,79.45861663712344
39197730,talking,-30dBFS,whisper,large,76.55432542965242
39197730,talking,-35dBFS,whisper,large,79.2717757349284
39197730,trafficOutside,-15dBFS,whisper,large,68.759906793834
39197730,trafficOutside,-20dBFS,whisper,large,69.35767190502214
39197730,trafficOutside,-25dBFS,whisper,large,76.87186404191362
39197730,trafficOutside,-30dBFS,whisper,large,73.19951560685834
39197730,trafficOutside,-35dBFS,whisper,large,82.2779516313734
39224356,insideAmbulance,-15dBFS,whisper,large,72.68487249381823
39224356,insideAmbulance,-20dBFS,whisper,large,79.30961587519172
39224356,insideAmbulance,-25dBFS,whisper,large,87.66814097358643
39224356,insideAmbulance,-30dBFS,whisper,large,90.93606519532126
39224356,insideAmbulance,-35dBFS,whisper,large,80.63870652628864
39224356,insideCrowded,-15dBFS,whisper,large,48.71858037403834
39224356,insideCrowded,-20dBFS,whisper,large,80.74309786398413
39224356,insideCrowded,-25dBFS,whisper,large,87.91591356700697
39224356,insideCrowded,-30dBFS,whisper,large,85.95643698305621
39224356,insideCrowded,-35dBFS,whisper,large,86.33778582047991
39224356,talking,-15dBFS,whisper,large,56.7548994892843
39224356,talking,-20dBFS,whisper,large,85.99916202029773
39224356,talking,-25dBFS,whisper,large,90.2315653286356
39224356,talking,-30dBFS,whisper,large,86.6542208314929
39224356,talking,-35dBFS,whisper,large,84.05503396995738
39224356,trafficOutside,-15dBFS,whisper,large,80.78449899065225
39224356,trafficOutside,-20dBFS,whisper,large,76.9668108271726
39224356,trafficOutside,-25dBFS,whisper,large,86.06628319832659
39224356,trafficOutside,-30dBFS,whisper,large,84.68523723511163
39224356,trafficOutside,-35dBFS,whisper,large,85.41953350105756
39448621,insideAmbulance,-15dBFS,whisper,large,74.38911012670573
39448621,insideAmbulance,-20dBFS,whisper,large,84.68069582742083
39448621,insideAmbulance,-25dBFS,whisper,large,82.52149640467344
39448621,insideAmbulance,-30dBFS,whisper,large,83.65946039736387
39448621,insideAmbulance,-35dBFS,whisper,large,76.65691915529574
39448621,insideCrowded,-15dBFS,whisper,large,57.00179008881638
39448621,insideCrowded,-20dBFS,whisper,large,79.71403138358443
39448621,insideCrowded,-25dBFS,whisper,large,88.918151958639
39448621,insideCrowded,-30dBFS,whisper,large,83.87713021032197
39448621,insideCrowded,-35dBFS,whisper,large,82.39403459861346
39448621,talking,-15dBFS,whisper,large,78.38671558536137
39448621,talking,-20dBFS,whisper,large,86.8903508568413
39448621,talking,-25dBFS,whisper,large,87.66164222388035
39448621,talking,-30dBFS,whisper,large,88.87940677497667
39448621,talking,-35dBFS,whisper,large,81.52405709970684
39448621,trafficOutside,-15dBFS,whisper,large,76.86998042494045
39448621,trafficOutside,-20dBFS,whisper,large,81.11000365528275
39448621,trafficOutside,-25dBFS,whisper,large,84.75332694782101
39448621,trafficOutside,-30dBFS,whisper,large,76.2766680707282
39448621,trafficOutside,-35dBFS,whisper,large,86.31426717869967
39450252,insideAmbulance,-15dBFS,whisper,large,72.28805925763425
39450252,insideAmbulance,-20dBFS,whisper,large,77.02440304794258
39450252,insideAmbulance,-25dBFS,whisper,large,71.31645610451379
39450252,insideAmbulance,-30dBFS,whisper,large,82.36839249179802
39450252,insideAmbulance,-35dBFS,whisper,large,75.54433121419541
39450252,insideCrowded,-15dBFS,whisper,large,48.22606239817199
39450252,insideCrowded,-20dBFS,whisper,large,74.07920627581761
39450252,insideCrowded,-25dBFS,whisper,large,75.33098450410978
39450252,insideCrowded,-30dBFS,whisper,large,84.3806666621637
39450252,insideCrowded,-35dBFS,whisper,large,78.46929394500219
39450252,talking,-15dBFS,whisper,large,67.27732800765861
39450252,talking,-20dBFS,whisper,large,79.87407000308959
39450252,talking,-25dBFS,whisper,large,70.5308693097712
39450252,talking,-30dBFS,whisper,large,79.87885777621956
39450252,talking,-35dBFS,whisper,large,75.51829482110882
39450252,trafficOutside,-15dBFS,whisper,large,71.78929644499813
39450252,trafficOutside,-20dBFS,whisper,large,76.39736473011597
39450252,trafficOutside,-25dBFS,whisper,large,80.59368400809007
39450252,trafficOutside,-30dBFS,whisper,large,80.08818799525318
39450252,trafficOutside,-35dBFS,whisper,large,79.95330187752108
39476258,insideAmbulance,-15dBFS,whisper,large,76.58949263137332
39476258,insideAmbulance,-20dBFS,whisper,large,83.3753100528541
39476258,insideAmbulance,-25dBFS,whisper,large,81.32121542207337
39476258,insideAmbulance,-30dBFS,whisper,large,85.11101251641215
39476258,insideAmbulance,-35dBFS,whisper,large,83.56095678237725
39476258,insideCrowded,-15dBFS,whisper,large,58.510476577275206
39476258,insideCrowded,-20dBFS,whisper,large,85.90410510050889
39476258,insideCrowded,-25dBFS,whisper,large,77.8467953344487
39476258,insideCrowded,-30dBFS,whisper,large,80.39884026095082
39476258,insideCrowded,-35dBFS,whisper,large,81.07337205878962
39476258,talking,-15dBFS,whisper,large,84.52931806822554
39476258,talking,-20dBFS,whisper,large,87.93365960669547
39476258,talking,-25dBFS,whisper,large,89.93289753037247
39476258,talking,-30dBFS,whisper,large,85.42927219118735
39476258,talking,-35dBFS,whisper,large,85.87605901464458
39476258,trafficOutside,-15dBFS,whisper,large,84.00687488915649
39476258,trafficOutside,-20dBFS,whisper,large,85.31045788824618
39476258,trafficOutside,-25dBFS,whisper,large,78.17973775712133
39476258,trafficOutside,-30dBFS,whisper,large,88.14415451859924
39476258,trafficOutside,-35dBFS,whisper,large,86.47337928676163
39553093,insideAmbulance,-15dBFS,whisper,large,78.67994534864297
39553093,insideAmbulance,-20dBFS,whisper,large,76.74622328669605
39553093,insideAmbulance,-25dBFS,whisper,large,80.59757072117571
39553093,insideAmbulance,-30dBFS,whisper,large,81.36161629585045
39553093,insideAmbulance,-35dBFS,whisper,large,89.74730938272586
39553093,insideCrowded,-15dBFS,whisper,large,58.99212619496156
39553093,insideCrowded,-20dBFS,whisper,large,77.10243257077597
39553093,insideCrowded,-25dBFS,whisper,large,85.17398700481739
39553093,insideCrowded,-30dBFS,whisper,large,84.77283059599564
39553093,insideCrowded,-35dBFS,whisper,large,89.51965259403009
39553093,talking,-15dBFS,whisper,large,77.22497278208373
39553093,talking,-20dBFS,whisper,large,82.17105214983286
39553093,talking,-25dBFS,whisper,large,85.86839365425591
39553093,talking,-30dBFS,whisper,large,87.44706525465504
39553093,talking,-35dBFS,whisper,large,88.95096141288431
39553093,trafficOutside,-15dBFS,whisper,large,77.29583027343939
39553093,trafficOutside,-20dBFS,whisper,large,83.27758814918015
39553093,trafficOutside,-25dBFS,whisper,large,81.01937223860801
39553093,trafficOutside,-30dBFS,whisper,large,86.26017430335104
39553093,trafficOutside,-35dBFS,whisper,large,87.080422311851
39609911,insideAmbulance,-15dBFS,whisper,large,76.54105959420868
39609911,insideAmbulance,-20dBFS,whisper,large,77.19284540977398
39609911,insideAmbulance,-25dBFS,whisper,large,85.69760978201745
39609911,insideAmbulance,-30dBFS,whisper,large,80.67827496231156
39609911,insideAmbulance,-35dBFS,whisper,large,83.07373815305203
39609911,insideCrowded,-15dBFS,whisper,large,52.082501688361575
39609911,insideCrowded,-20dBFS,whisper,large,80.86976833814353
39609911,insideCrowded,-25dBFS,whisper,large,84.42271807920838
39609911,insideCrowded,-30dBFS,whisper,large,89.36826705206315
39609911,insideCrowded,-35dBFS,whisper,large,88.4536134669392
39609911,talking,-15dBFS,whisper,large,80.30163912833798
39609911,talking,-20dBFS,whisper,large,86.42317202590499
39609911,talking,-25dBFS,whisper,large,87.50864700922243
39609911,talking,-30dBFS,whisper,large,84.3021133246128
39609911,talking,-35dBFS,whisper,large,85.19686949690431
39609911,trafficOutside,-15dBFS,whisper,large,80.85478811504727
39609911,trafficOutside,-20dBFS,whisper,large,87.27941648685847
39609911,trafficOutside,-25dBFS,whisper,large,89.81232113976272
39609911,trafficOutside,-30dBFS,whisper,large,86.83594080270095
39609911,trafficOutside,-35dBFS,whisper,large,82.3402814361217
39637559,insideAmbulance,-15dBFS,whisper,large,66.70401688967848
39637559,insideAmbulance,-20dBFS,whisper,large,82.68107409380409
39637559,insideAmbulance,-25dBFS,whisper,large,86.03672323853036
39637559,insideAmbulance,-30dBFS,whisper,large,84.6910631912404
39637559,insideAmbulance,-35dBFS,whisper,large,82.97727162482731
39637559,insideCrowded,-15dBFS,whisper,large,48.308354394447555
39637559,insideCrowded,-20dBFS,whisper,large,70.12384845072172
39637559,insideCrowded,-25dBFS,whisper,large,75.55443977175267
39637559,insideCrowded,-30dBFS,whisper,large,82.05215603695555
39637559,insideCrowded,-35dBFS,whisper,large,84.51500346902326
39637559,talking,-15dBFS,whisper,large,72.97376190132341
39637559,talking,-20dBFS,whisper,large,82.71504438994181
39637559,talking,-25dBFS,whisper,large,80.68533029014515
39637559,talking,-30dBFS,whisper,large,76.21676505936024
39637559,talking,-35dBFS,whisper,large,83.4486578446467
39637559,trafficOutside,-15dBFS,whisper,large,75.47720264233871
39637559,trafficOutside,-20dBFS,whisper,large,85.48086054383133
39637559,trafficOutside,-25dBFS,whisper,large,81.99435889989255
39637559,trafficOutside,-30dBFS,whisper,large,84.85292229701265
39637559,trafficOutside,-35dBFS,whisper,large,45.55529417581166
39639914,insideAmbulance,-15dBFS,whisper,large,79.50275397738915
39639914,insideAmbulance,-20dBFS,whisper,large,87.51261672193637
39639914,insideAmbulance,-25dBFS,whisper,large,88.26635148505532
39639914,insideAmbulance,-30dBFS,whisper,large,87.20971406783565
39639914,insideAmbulance,-35dBFS,whisper,large,80.31141551259499
39639914,insideCrowded,-15dBFS,whisper,large,58.491101621166074
39639914,insideCrowded,-20dBFS,whisper,large,77.13298277756164
39639914,insideCrowded,-25dBFS,whisper,large,86.17348857331814
39639914,insideCrowded,-30dBFS,whisper,large,84.10163119609514
39639914,insideCrowded,-35dBFS,whisper,large,88.03235224014239
39639914,talking,-15dBFS,whisper,large,82.46690255257408
39639914,talking,-20dBFS,whisper,large,87.38700014847213
39639914,talking,-25dBFS,whisper,large,82.34626004562529
39639914,talking,-30dBFS,whisper,large,88.77248984406037
39639914,talking,-35dBFS,whisper,large,79.42591525805153
39639914,trafficOutside,-15dBFS,whisper,large,76.53326994810521
39639914,trafficOutside,-20dBFS,whisper,large,83.35972652623136
39639914,trafficOutside,-25dBFS,whisper,large,82.15356450473854
39639914,trafficOutside,-30dBFS,whisper,large,79.92657070956912
39639914,trafficOutside,-35dBFS,whisper,large,88.72828019889322
39699150,insideAmbulance,-15dBFS,whisper,large,76.13800633936799
39699150,insideAmbulance,-20dBFS,whisper,large,87.35161572182466
39699150,insideAmbulance,-25dBFS,whisper,large,83.7945437563377
39699150,insideAmbulance,-30dBFS,whisper,large,77.60313702436599
39699150,insideAmbulance,-35dBFS,whisper,large,73.760782457133
39699150,insideCrowded,-15dBFS,whisper,large,51.58911587578614
39699150,insideCrowded,-20dBFS,whisper,large,83.11987674039202
39699150,insideCrowded,-25dBFS,whisper,large,85.36130655584252
39699150,insideCrowded,-30dBFS,whisper,large,89.47419626884223
39699150,insideCrowded,-35dBFS,whisper,large,78.48778862414194
39699150,talking,-15dBFS,whisper,large,79.28453928868191
39699150,talking,-20dBFS,whisper,large,70.25377636420134
39699150,talking,-25dBFS,whisper,large,83.83208857490341
39699150,talking,-30dBFS,whisper,large,83.17065777020674
39699150,talking,-35dBFS,whisper,large,87.75014840180091
39699150,trafficOutside,-15dBFS,whisper,large,83.59137558742844
39699150,trafficOutside,-20dBFS,whisper,large,80.49667051029434
39699150,trafficOutside,-25dBFS,whisper,large,77.5884368661365
39699150,trafficOutside,-30dBFS,whisper,large,81.06678079571235
39699150,trafficOutside,-35dBFS,whisper,large,83.65508221291995
39984868,insideAmbulance,-15dBFS,whisper,large,80.05545895555339
39984868,insideAmbulance,-20dBFS,whisper,large,79.26777831605065
39984868,insideAmbulance,-25dBFS,whisper,large,80.97159731799641
39984868,insideAmbulance,-30dBFS,whisper,large,82.20261958734851
39984868,insideAmbulance,-35dBFS,whisper,large,88.35597503547385
39984868,insideCrowded,-15dBFS,whisper,large,52.882245086396594
39984868,insideCrowded,-20dBFS,whisper,large,79.8572694163479
39984868,insideCrowded,-25dBFS,whisper,large,82.50659461057018
39984868,insideCrowded,-30dBFS,whisper,large,83.30024458815922
39984868,insideCrowded,-35dBFS,whisper,large,86.72665242319985
39984868,talking,-15dBFS,whisper,large,74.94949839552041
39984868,talking,-20dBFS,whisper,large,84.74335576587205
39984868,talking,-25dBFS,whisper,large,89.35040902401819
39984868,talking,-30dBFS,whisper,large,83.16016435232723
39984868,talking,-35dBFS,whisper,large,89.35749484322001
39984868,trafficOutside,-15dBFS,whisper,large,80.77529946121446
39984868,trafficOutside,-20dBFS,whisper,large,81.87058949527932
39984868,trafficOutside,-25dBFS,whisper,large,83.68233374884183
39984868,trafficOutside,-30dBFS,whisper,large,67.4332515287525
39984868,trafficOutside,-35dBFS,whisper,large,84.95094475763325
30013825,insideAmbulance,-15dBFS,whisper,medium,73.30222964923462
30013825,insideAmbulance,-20dBFS,whisper,medium,71.73741556774968
30013825,insideAmbulance,-25dBFS,whisper,medium,74.80734954824828
30013825,insideAmbulance,-30dBFS,whisper,medium,75.19598327178714
30013825,insideAmbulance,-35dBFS,whisper,medium,76.52971665931533
30013825,insideCrowded,-15dBFS,whisper,medium,47.32571735297736
30013825,insideCrowded,-20dBFS,whisper,medium,71.72088997920913
30013825,insideCrowded,-25dBFS,whisper,medium,76.44863604542348
30013825,insideCrowded,-30dBFS,whisper,medium,75.6654694612483
30013825,insideCrowded,-35dBFS,whisper,medium,75.6330505611961
30013825,talking,-15dBFS,whisper,medium,74.70668761565167
30013825,talking,-20dBFS,whisper,medium,73.05275162856437
30013825,talking,-25dBFS,whisper,medium,74.4541138912617
30013825,talking,-30dBFS,whisper,medium,76.17045087888114
30013825,talking,-35dBFS,whisper,medium,76.45328261973029
30013825,trafficOutside,-15dBFS,whisper,medium,72.61863840834516
30013825,trafficOutside,-20dBFS,whisper,medium,82.93912805538125
30013825,trafficOutside,-25dBFS,whisper,medium,77.2634275212488
30013825,trafficOutside,-30dBFS,whisper,medium,76.42439750570416
30013825,trafficOutside,-35dBFS,whisper,medium,76.55067750784646
30114157,insideAmbulance,-15dBFS,whisper,medium,70.38123317670608
30114157,insideAmbulance,-20dBFS,whisper,medium,81.46872827853281
30114157,insideAmbulance,-25dBFS,whisper,medium,86.19251002228626
30114157,insideAmbulance,-30dBFS,whisper,medium,87.46888271548481
30114157,insideAmbulance,-35dBFS,whisper,medium,87.37320277085257
30114157,insideCrowded,-15dBFS,whisper,medium,44.70007733256609
30114157,insideCrowded,-20dBFS,whisper,medium,73.7214480954183
30114157,insideCrowded,-25dBFS,whisper,medium,84.72063212225908
30114157,insideCrowded,-30dBFS,whisper,medium,88.0476605758947
30114157,insideCrowded,-35dBFS,whisper,medium,88.0425625544897
30114157,talking,-15dBFS,whisper,medium,76.0531144242347
30114157,talking,-20dBFS,whisper,medium,83.3248606017317
30114157,talking,-25dBFS,whisper,medium,87.20170964654457
30114157,talking,-30dBFS,whisper,medium,87.81067139364255
30114157,talking,-35dBFS,whisper,medium,88.30695205433966
30114157,trafficOutside,-15dBFS,whisper,medium,79.46935710977722
30114157,trafficOutside,-20dBFS,whisper,medium,84.48259062820634
30114157,trafficOutside,-25dBFS,whisper,medium,86.7404946540353
30114157,trafficOutside,-30dBFS,whisper,medium,87.08311764219513
30114157,trafficOutside,-35dBFS,whisper,medium,88.31170578611743
30238398,insideAmbulance,-15dBFS,whisper,medium,76.12442118989885
30238398,insideAmbulance,-20dBFS,whisper,medium,89.08057718441059
30238398,insideAmbulance,-25dBFS,whisper,medium,92.43209890873811
30238398,insideAmbulance,-30dBFS,whisper,medium,91.84988260221624
30238398,insideAmbulance,-35dBFS,whisper,medium,92.1126275267135
30238398,insideCrowded,-15dBFS,whisper,medium,38.436808532446285
30238398,insideCrowded,-20dBFS,whisper,medium,81.94720341249263
30238398,insideCrowded,-25dBFS,whisper,medium,90.93236181513474
30238398,insideCrowded,-30dBFS,whisper,medium,91.77244936724024
30238398,insideCrowded,-35dBFS,whisper,medium,93.34672680372927
30238398,talking,-15dBFS,whisper,medium,78.88682190339175
30238398,talking,-20dBFS,whisper,medium,89.56917098668652
30238398,talking,-25dBFS,whisper,medium,93.34780302148813
30238398,talking,-30dBFS,whisper,medium,91.74018979025996
30238398,talking,-35dBFS,whisper,medium,93.12502997511324
30238398,trafficOutside,-15dBFS,whisper,medium,86.30405835585374
30238398,trafficOutside,-20dBFS,whisper,medium,89.56817282474513
30238398,trafficOutside,-25dBFS,whisper,medium,91.18791899664264
30238398,trafficOutside,-30dBFS,whisper,medium,94.25000281749715
30238398,trafficOutside,-35dBFS,whisper,medium,94.48268408007154
30328724,insideAmbulance,-15dBFS,whisper,medium,78.34079469829632
30328724,insideAmbulance,-20dBFS,whisper,medium,83.54459194009955
30328724,insideAmbulance,-25dBFS,whisper,medium,87.50904745126216
30328724,insideAmbulance,-30dBFS,whisper,medium,84.64795995030528
30328724,insideAmbulance,-35dBFS,whisper,medium,87.17833825723146
30328724,insideCrowded,-15dBFS,whisper,medium,54.80835918803963
30328724,insideCrowded,-20dBFS,whisper,medium,80.29311334583419
30328724,insideCrowded,-25dBFS,whisper,medium,83.09365936581875
30328724,insideCrowded,-30dBFS,whisper,medium,86.85596220123179
30328724,insideCrowded,-35dBFS,whisper,medium,82.47097375496723
30328724,talking,-15dBFS,whisper,medium,79.95355129249181
30328724,talking,-20dBFS,whisper,medium,84.30292817463864
30328724,talking,-25dBFS,whisper,medium,86.06223745269116
30328724,talking,-30dBFS,whisper,medium,87.32790376033181
30328724,talking,-35dBFS,whisper,medium,86.92061713254104
30328724,trafficOutside,-15dBFS,whisper,medium,81.32978708384047
30328724,trafficOutside,-20dBFS,whisper,medium,84.38792544771832
30328724,trafficOutside,-25dBFS,whisper,medium,85.67647559891032
30328724,trafficOutside,-30dBFS,whisper,medium,81.21827301109069
30328724,trafficOutside,-35dBFS,whisper,medium,86.4199548573999
30394981,insideAmbulance,-15dBFS,whisper,medium,71.8942386684559
30394981,insideAmbulance,-20dBFS,whisper,medium,85.66688705383929
30394981,insideAmbulance,-25dBFS,whisper,medium,87.67365239647795
30394981,insideAmbulance,-30dBFS,whisper,medium,91.1794038632551
30394981,insideAmbulance,-35dBFS,whisper,medium,87.40411702248862
30394981,insideCrowded,-15dBFS,whisper,medium,49.15052833663481
30394981,insideCrowded,-20dBFS,whisper,medium,77.60803125342957
30394981,insideCrowded,-25dBFS,whisper,medium,89.04636055110481
30394981,insideCrowded,-30dBFS,whisper,medium,90.1399189004943
30394981,insideCrowded,-35dBFS,whisper,medium,86.638585285216
30394981,talking,-15dBFS,whisper,medium,79.88036356106942
30394981,talking,-20dBFS,whisper,medium,87.10786917100884
30394981,talking,-25dBFS,whisper,medium,89.95307305518912
30394981,talking,-30dBFS,whisper,medium,90.62406747234951
30394981,talking,-35dBFS,whisper,medium,92.13953809766149
30394981,trafficOutside,-15dBFS,whisper,medium,83.76121486698185
30394981,trafficOutside,-20dBFS,whisper,medium,87.4362678315059
30394981,trafficOutside,-25dBFS,whisper,medium,90.34742794766345
30394981,trafficOutside,-30dBFS,whisper,medium,91.46371386003032
30394981,trafficOutside,-35dBFS,whisper,medium,91.40710835941508
30414683,insideAmbulance,-15dBFS,whisper,medium,66.79042768183886
30414683,insideAmbulance,-20dBFS,whisper,medium,79.87891982065813
30414683,insideAmbulance,-25dBFS,whisper,medium,82.47603635131138
30414683,insideAmbulance,-30dBFS,whisper,medium,83.9746567022101
30414683,insideAmbulance,-35dBFS,whisper,medium,84.23355846876449
30414683,insideCrowded,-15dBFS,whisper,medium,44.321324422027
30414683,insideCrowded,-20dBFS,whisper,medium,73.9500257576763
30414683,insideCrowded,-25dBFS,whisper,medium,82.46538137912756
30414683,insideCrowded,-30dBFS,whisper,medium,84.8887295935204
30414683,insideCrowded,-35dBFS,whisper,medium,84.37090242301103
30414683,talking,-15dBFS,whisper,medium,71.61569784618233
30414683,talking,-20dBFS,whisper,medium,82.11526289582626
30414683,talking,-25dBFS,whisper,medium,83.16018941876341
30414683,talking,-30dBFS,whisper,medium,83.28852185496496
30414683,talking,-35dBFS,whisper,medium,83.81286741327727
30414683,trafficOutside,-15dBFS,whisper,medium,75.7346835374625
30414683,trafficOutside,-20dBFS,whisper,medium,81.72316430765781
30414683,trafficOutside,-25dBFS,whisper,medium,84.05809860421806
30414683,trafficOutside,-30dBFS,whisper,medium,84.38405776834793
30414683,trafficOutside,-35dBFS,whisper,medium,85.00839786219936
30422892,insideAmbulance,-15dBFS,whisper,medium,74.2997237369689
30422892,insideAmbulance,-20dBFS,whisper,medium,89.01370216978886
30422892,insideAmbulance,-25dBFS,whisper,medium,87.07806837683974
30422892,insideAmbulance,-30dBFS,whisper,medium,90.47454753249575
30422892,insideAmbulance,-35dBFS,whisper,medium,91.34612100179615
30422892,insideCrowded,-15dBFS,whisper,medium,52.313856163500546
30422892,insideCrowded,-20dBFS,whisper,medium,77.26665687255081
30422892,insideCrowded,-25dBFS,whisper,medium,85.78937423049352
30422892,insideCrowded,-30dBFS,whisper,medium,89.43067760024148
30422892,insideCrowded,-35dBFS,whisper,medium,91.98689347297211
30422892,talking,-15dBFS,whisper,medium,79.11439742561191
30422892,talking,-20dBFS,whisper,medium,88.51480540372701
30422892,talking,-25dBFS,whisper,medium,89.81745565032563
30422892,talking,-30dBFS,whisper,medium,90.47969123300906
30422892,talking,-35dBFS,whisper,medium,91.12252714425817
30422892,trafficOutside,-15dBFS,whisper,medium,81.0446273270599
30422892,trafficOutside,-20dBFS,whisper,medium,87.63574494474882
30422892,trafficOutside,-25dBFS,whisper,medium,85.34920860059013
30422892,trafficOutside,-30dBFS,whisper,medium,87.89660794261715
30422892,trafficOutside,-35dBFS,whisper,medium,92.36533771803347
30476333,insideAmbulance,-15dBFS,whisper,medium,64.2380758603812
30476333,insideAmbulance,-20dBFS,whisper,medium,74.98469738559346
30476333,insideAmbulance,-25dBFS,whisper,medium,79.34507100596608
30476333,insideAmbulance,-30dBFS,whisper,medium,79.45976547759848
30476333,insideAmbulance,-35dBFS,whisper,medium,79.40702743772896
30476333,insideCrowded,-15dBFS,whisper,medium,46.16256565954158
30476333,insideCrowded,-20dBFS,whisper,medium,73.10878963235066
30476333,insideCrowded,-25dBFS,whisper,medium,76.91162376149744
30476333,insideCrowded,-30dBFS,whisper,medium,80.53816699501466
30476333,insideCrowded,-35dBFS,whisper,medium,79.72532480605216
30476333,talking,-15dBFS,whisper,medium,70.20381147883218
30476333,talking,-20dBFS,whisper,medium,77.33846343937282
30476333,talking,-25dBFS,whisper,medium,78.83026700124906
30476333,talking,-30dBFS,whisper,medium,77.84874301306763
30476333,talking,-35dBFS,whisper,medium,79.91790603621216
30476333,trafficOutside,-15dBFS,whisper,medium,72.33920937670108
30476333,trafficOutside,-20dBFS,whisper,medium,78.3840159556027
30476333,trafficOutside,-25dBFS,whisper,medium,79.10704228399976
30476333,trafficOutside,-30dBFS,whisper,medium,78.44616173512479
30476333,trafficOutside,-35dBFS,whisper,medium,78.1425269159287
30500236,insideAmbulance,-15dBFS,whisper,medium,70.0211527998819
30500236,insideAmbulance,-20dBFS,whisper,medium,85.14667135667185
30500236,insideAmbulance,-25dBFS,whisper,medium,86.34372247440372
30500236,insideAmbulance,-30dBFS,whisper,medium,88.73442667259708
30500236,insideAmbulance,-35dBFS,whisper,medium,88.7802580214288
30500236,insideCrowded,-15dBFS,whisper,medium,44.7557895369218
30500236,insideCrowded,-20dBFS,whisper,medium,75.70682075004028
30500236,insideCrowded,-25dBFS,whisper,medium,85.88780453861511
30500236,insideCrowded,-30dBFS,whisper,medium,87.59079158853235
30500236,insideCrowded,-35dBFS,whisper,medium,85.27532980446692
30500236,talking,-15dBFS,whisper,medium,76.81249911519183
30500236,talking,-20dBFS,whisper,medium,84.77207342121098
30500236,talking,-25dBFS,whisper,medium,86.78424129556814
30500236,talking,-30dBFS,whisper,medium,88.43998679966613
30500236,talking,-35dBFS,whisper,medium,88.27726888329205
30500236,trafficOutside,-15dBFS,whisper,medium,78.55297777666644
30500236,trafficOutside,-20dBFS,whisper,medium,85.05021239689522
30500236,trafficOutside,-25dBFS,whisper,medium,86.61806408262167
30500236,trafficOutside,-30dBFS,whisper,medium,85.9912599990342
30500236,trafficOutside,-35dBFS,whisper,medium,85.89818051731972
30751318,insideAmbulance,-15dBFS,whisper,medium,77.8293214905946
30751318,insideAmbulance,-20dBFS,whisper,medium,88.42299054677136
30751318,insideAmbulance,-25dBFS,whisper,medium,88.73348486350494
30751318,insideAmbulance,-30dBFS,whisper,medium,87.83105699782547
30751318,insideAmbulance,-35dBFS,whisper,medium,89.87284010536065
30751318,insideCrowded,-15dBFS,whisper,medium,50.9683617887617
30751318,insideCrowded,-20dBFS,whisper,medium,83.12321884234468
30751318,insideCrowded,-25dBFS,whisper,medium,88.1837665918178
30751318,insideCrowded,-30dBFS,whisper,medium,88.49626816496287
30751318,insideCrowded,-35dBFS,whisper,medium,89.53999352534868
30751318,talking,-15dBFS,whisper,medium,80.31763175726189
30751318,talking,-20dBFS,whisper,medium,86.7085581519735
30751318,talking,-25dBFS,whisper,medium,85.8113000242032
30751318,talking,-30dBFS,whisper,medium,88.27935268919519
30751318,talking,-35dBFS,whisper,medium,90.07015175481688
30751318,trafficOutside,-15dBFS,whisper,medium,84.37576365592457
30751318,trafficOutside,-20dBFS,whisper,medium,89.22888889211029
30751318,trafficOutside,-25dBFS,whisper,medium,90.57458103599842
30751318,trafficOutside,-30dBFS,whisper,medium,90.71179310021701
30751318,trafficOutside,-35dBFS,whisper,medium,90.43629570692111
30942855,insideAmbulance,-15dBFS,whisper,medium,76.34060683342568
30942855,insideAmbulance,-20dBFS,whisper,medium,88.61671999058369
30942855,insideAmbulance,-25dBFS,whisper,medium,81.59388804021089
30942855,insideAmbulance,-30dBFS,whisper,medium,92.35297390869036
30942855,insideAmbulance,-35dBFS,whisper,medium,91.76598131392362
30942855,insideCrowded,-15dBFS,whisper,medium,49.68057470086559
30942855,insideCrowded,-20dBFS,whisper,medium,77.30209429701574
30942855,insideCrowded,-25dBFS,whisper,medium,89.8970116597681
30942855,insideCrowded,-30dBFS,whisper,medium,91.02056232370913
30942855,insideCrowded,-35dBFS,whisper,medium,91.98473812648828
30942855,talking,-15dBFS,whisper,medium,77.63104294215161
30942855,talking,-20dBFS,whisper,medium,87.85042346689515
30942855,talking,-25dBFS,whisper,medium,90.65394551788242
30942855,talking,-30dBFS,whisper,medium,91.92503365559871
30942855,talking,-35dBFS,whisper,medium,90.79788236950733
30942855,trafficOutside,-15dBFS,whisper,medium,84.84412518301968
30942855,trafficOutside,-20dBFS,whisper,medium,87.94640751546821
30942855,trafficOutside,-25dBFS,whisper,medium,90.65624778244202
30942855,trafficOutside,-30dBFS,whisper,medium,90.66163708364827
30942855,trafficOutside,-35dBFS,whisper,medium,91.27362091711727
30946765,insideAmbulance,-15dBFS,whisper,medium,73.29780200910528
30946765,insideAmbulance,-20dBFS,whisper,medium,84.60511248903298
