convoID,ambientVariant,processedVolume,technology,model,lex_cosine_sim
30500236,insideCrowded,-35dBFS,whisper,medium,0.8650997822396392
30500236,talking,-15dBFS,whisper,medium,0.794197156638007
30500236,talking,-20dBFS,whisper,medium,0.8988170041216453
30500236,talking,-25dBFS,whisper,medium,0.8575752014772419
30500236,talking,-30dBFS,whisper,medium,0.8799448117579173
30500236,talking,-35dBFS,whisper,medium,0.899526266730619
30500236,trafficOutside,-15dBFS,whisper,medium,0.7442007849456332
30500236,trafficOutside,-20dBFS,whisper,medium,0.8932527683435824
30500236,trafficOutside,-25dBFS,whisper,medium,0.8713802868911628
30500236,trafficOutside,-30dBFS,whisper,medium,0.8353485140856856
30500236,trafficOutside,-35dBFS,whisper,medium,0.8877250180238836
30751318,insideAmbulance,-15dBFS,whisper,medium,0.81703125752098
30751318,insideAmbulance,-20dBFS,whisper,medium,0.9269364094496743
30751318,insideAmbulance,-25dBFS,whisper,medium,0.900294060742896
30751318,insideAmbulance,-30dBFS,whisper,medium,0.9159842821165433
30751318,insideAmbulance,-35dBFS,whisper,medium,0.9211895962436732
30751318,insideCrowded,-15dBFS,whisper,medium,0.6829735251841801
30751318,insideCrowded,-20dBFS,whisper,medium,0.8698514038865057
30751318,insideCrowded,-25dBFS,whisper,medium,0.8874422099619024
30751318,insideCrowded,-30dBFS,whisper,medium,0.8957464306922065
30751318,insideCrowded,-35dBFS,whisper,medium,0.9033327582953914
30751318,talking,-15dBFS,whisper,medium,0.8749885485835454
30751318,talking,-20dBFS,whisper,medium,0.9039698784451666
30751318,talking,-25dBFS,whisper,medium,0.9119776233988596
30751318,talking,-30dBFS,whisper,medium,0.9137308491438106
30751318,talking,-35dBFS,whisper,medium,0.9090011513668789
30751318,trafficOutside,-15dBFS,whisper,medium,0.8780077553541801
30751318,trafficOutside,-20dBFS,whisper,medium,0.8700875324783751
30751318,trafficOutside,-25dBFS,whisper,medium,0.9273185829816076
30751318,trafficOutside,-30dBFS,whisper,medium,0.9187718952960052
30751318,trafficOutside,-35dBFS,whisper,medium,0.9309232027514772
30942855,insideAmbulance,-15dBFS,whisper,medium,0.7615829199063553
30942855,insideAmbulance,-20dBFS,whisper,medium,0.8916842766101651
30942855,insideAmbulance,-25dBFS,whisper,medium,0.9263145266127847
30942855,insideAmbulance,-30dBFS,whisper,medium,0.9492744678181655
30942855,insideAmbulance,-35dBFS,whisper,medium,0.9451355555626849
30942855,insideCrowded,-15dBFS,whisper,medium,0.33973631223374773
30942855,insideCrowded,-20dBFS,whisper,medium,0.7909367015276271
30942855,insideCrowded,-25dBFS,whisper,medium,0.9253157484576555
30942855,insideCrowded,-30dBFS,whisper,medium,0.9276472796721362
30942855,insideCrowded,-35dBFS,whisper,medium,0.9426811677992321
30942855,talking,-15dBFS,whisper,medium,0.7719423156390705
30942855,talking,-20dBFS,whisper,medium,0.9084559290292619
30942855,talking,-25dBFS,whisper,medium,0.9379582811635828
30942855,talking,-30dBFS,whisper,medium,0.9488401911001207
30942855,talking,-35dBFS,whisper,medium,0.9084092291962996
30942855,trafficOutside,-15dBFS,whisper,medium,0.8831265080549953
30942855,trafficOutside,-20dBFS,whisper,medium,0.9180094086744874
30942855,trafficOutside,-25dBFS,whisper,medium,0.9348653311313566
30942855,trafficOutside,-30dBFS,whisper,medium,0.931736184565297
30942855,trafficOutside,-35dBFS,whisper,medium,0.9350527302827584
30946765,insideAmbulance,-15dBFS,whisper,medium,0.7689242372410572
30946765,insideAmbulance,-20dBFS,whisper,medium,0.8496193607480595
30946765,insideAmbulance,-25dBFS,whisper,medium,0.8833250812930477
30946765,insideAmbulance,-30dBFS,whisper,medium,0.894460223496359
30946765,insideAmbulance,-35dBFS,whisper,medium,0.8928404748476153
30946765,insideCrowded,-15dBFS,whisper,medium,0.4506316463995157
30946765,insideCrowded,-20dBFS,whisper,medium,0.7685857033410564
30946765,insideCrowded,-25dBFS,whisper,medium,0.8884730268185758
30946765,insideCrowded,-30dBFS,whisper,medium,0.8908747728421067
30946765,insideCrowded,-35dBFS,whisper,medium,0.8878770572084378
30946765,talking,-15dBFS,whisper,medium,0.788611420383756
30946765,talking,-20dBFS,whisper,medium,0.8685189809626674
30946765,talking,-25dBFS,whisper,medium,0.8849463702018162
30946765,talking,-30dBFS,whisper,medium,0.8918544268614406
30946765,talking,-35dBFS,whisper,medium,0.8806026343153748
30946765,trafficOutside,-15dBFS,whisper,medium,0.8579816532234373
30946765,trafficOutside,-20dBFS,whisper,medium,0.8763064129176129
30946765,trafficOutside,-25dBFS,whisper,medium,0.8819741962833723
30946765,trafficOutside,-30dBFS,whisper,medium,0.9067043140419904
30946765,trafficOutside,-35dBFS,whisper,medium,0.9059387968368997
31020403,insideAmbulance,-15dBFS,whisper,medium,0.7757958773972076
31020403,insideAmbulance,-20dBFS,whisper,medium,0.19823439665738554
31020403,insideAmbulance,-25dBFS,whisper,medium,0.22017595295756356
31020403,insideAmbulance,-30dBFS,whisper,medium,0.8977142413009634
31020403,insideAmbulance,-35dBFS,whisper,medium,0.9428857696094304
31020403,insideCrowded,-15dBFS,whisper,medium,0.46493342851428154
31020403,insideCrowded,-20dBFS,whisper,medium,0.781577592022361
31020403,insideCrowded,-25dBFS,whisper,medium,0.8667714458051121
31020403,insideCrowded,-30dBFS,whisper,medium,0.8628414958129257
31020403,insideCrowded,-35dBFS,whisper,medium,0.8913094077359708
31020403,talking,-15dBFS,whisper,medium,0.792479500180189
31020403,talking,-20dBFS,whisper,medium,0.8877657303857869
31020403,talking,-25dBFS,whisper,medium,0.9437548930724956
31020403,talking,-30dBFS,whisper,medium,0.9135418141706043
31020403,talking,-35dBFS,whisper,medium,0.8832512598132208
31020403,trafficOutside,-15dBFS,whisper,medium,0.8206732022865333
31020403,trafficOutside,-20dBFS,whisper,medium,0.8775341209642296
31020403,trafficOutside,-25dBFS,whisper,medium,0.8531992654155119
31020403,trafficOutside,-30dBFS,whisper,medium,0.8858427040528207
31020403,trafficOutside,-35dBFS,whisper,medium,0.9007495928627118
31151696,insideAmbulance,-15dBFS,whisper,medium,0.7137036655288932
31151696,insideAmbulance,-20dBFS,whisper,medium,0.8266565742007567
31151696,insideAmbulance,-25dBFS,whisper,medium,0.936821470238307
31151696,insideAmbulance,-30dBFS,whisper,medium,0.9437788446653304
31151696,insideAmbulance,-35dBFS,whisper,medium,0.9534039927576045
31151696,insideCrowded,-15dBFS,whisper,medium,0.3208403459129553
31151696,insideCrowded,-20dBFS,whisper,medium,0.7895074951295563
31151696,insideCrowded,-25dBFS,whisper,medium,0.913903851376323
31151696,insideCrowded,-30dBFS,whisper,medium,0.8847357698078991
31151696,insideCrowded,-35dBFS,whisper,medium,0.9468036973650439
31151696,talking,-15dBFS,whisper,medium,0.7935960880832635
31151696,talking,-20dBFS,whisper,medium,0.8253564257227414
31151696,talking,-25dBFS,whisper,medium,0.9348592953782563
31151696,talking,-30dBFS,whisper,medium,0.9454542939247904
31151696,talking,-35dBFS,whisper,medium,0.9323487857732329
31151696,trafficOutside,-15dBFS,whisper,medium,0.8845122457303505
31151696,trafficOutside,-20dBFS,whisper,medium,0.9397448488390968
31151696,trafficOutside,-25dBFS,whisper,medium,0.9480153837146765
31151696,trafficOutside,-30dBFS,whisper,medium,0.9611811097068842
31151696,trafficOutside,-35dBFS,whisper,medium,0.9526874998415927
31198145,insideAmbulance,-15dBFS,whisper,medium,0.7029067109336101
31198145,insideAmbulance,-20dBFS,whisper,medium,0.8005434877991239
31198145,insideAmbulance,-25dBFS,whisper,medium,0.8475741626178283
31198145,insideAmbulance,-30dBFS,whisper,medium,0.8466787710570581
31198145,insideAmbulance,-35dBFS,whisper,medium,0.8752214966811945
31198145,insideCrowded,-15dBFS,whisper,medium,0.49392136779397333
31198145,insideCrowded,-20dBFS,whisper,medium,0.695964627104616
31198145,insideCrowded,-25dBFS,whisper,medium,0.805787680503947
31198145,insideCrowded,-30dBFS,whisper,medium,0.8556982530955393
31198145,insideCrowded,-35dBFS,whisper,medium,0.8299877851666255
31198145,talking,-15dBFS,whisper,medium,0.7347679663598544
31198145,talking,-20dBFS,whisper,medium,0.7303842564089318
31198145,talking,-25dBFS,whisper,medium,0.7577277750315998
31198145,talking,-30dBFS,whisper,medium,0.8133880107591125
31198145,talking,-35dBFS,whisper,medium,0.8807754198233517
31198145,trafficOutside,-15dBFS,whisper,medium,0.765078160004962
31198145,trafficOutside,-20dBFS,whisper,medium,0.8176494475961389
31198145,trafficOutside,-25dBFS,whisper,medium,0.8456982117404706
31198145,trafficOutside,-30dBFS,whisper,medium,0.8733703651014314
31198145,trafficOutside,-35dBFS,whisper,medium,0.8342500971840446
31300500,insideAmbulance,-15dBFS,whisper,medium,0.8670256794366538
31300500,insideAmbulance,-20dBFS,whisper,medium,0.8886728364277613
31300500,insideAmbulance,-25dBFS,whisper,medium,0.9614458821910749
31300500,insideAmbulance,-30dBFS,whisper,medium,0.963464420166492
31300500,insideAmbulance,-35dBFS,whisper,medium,0.9647194567475349
31300500,insideCrowded,-15dBFS,whisper,medium,0.7470839747199285
31300500,insideCrowded,-20dBFS,whisper,medium,0.8458458143912684
31300500,insideCrowded,-25dBFS,whisper,medium,0.9104798442220956
31300500,insideCrowded,-30dBFS,whisper,medium,0.9578372969525001
31300500,insideCrowded,-35dBFS,whisper,medium,0.9648933284538378
31300500,talking,-15dBFS,whisper,medium,0.8997592612919497
31300500,talking,-20dBFS,whisper,medium,0.9440927680572897
31300500,talking,-25dBFS,whisper,medium,0.9438665406922546
31300500,talking,-30dBFS,whisper,medium,0.9448762225196665
31300500,talking,-35dBFS,whisper,medium,0.9525972810080324
31300500,trafficOutside,-15dBFS,whisper,medium,0.9493737176773462
31300500,trafficOutside,-20dBFS,whisper,medium,0.9502143985038592
31300500,trafficOutside,-25dBFS,whisper,medium,0.9437224005868731
31300500,trafficOutside,-30dBFS,whisper,medium,0.9548727738448838
31300500,trafficOutside,-35dBFS,whisper,medium,0.9586728102262195
31303597,insideAmbulance,-15dBFS,whisper,medium,0.7657260013210475
31303597,insideAmbulance,-20dBFS,whisper,medium,0.817413758367091
31303597,insideAmbulance,-25dBFS,whisper,medium,0.8282008597986078
31303597,insideAmbulance,-30dBFS,whisper,medium,0.8563758294132343
31303597,insideAmbulance,-35dBFS,whisper,medium,0.832981426312222
31303597,insideCrowded,-15dBFS,whisper,medium,0.3283387541526253
31303597,insideCrowded,-20dBFS,whisper,medium,0.590258985699834
31303597,insideCrowded,-25dBFS,whisper,medium,0.8757238517012305
31303597,insideCrowded,-30dBFS,whisper,medium,0.8993573689186234
31303597,insideCrowded,-35dBFS,whisper,medium,0.8674860575807786
31303597,talking,-15dBFS,whisper,medium,0.7998483808671082
31303597,talking,-20dBFS,whisper,medium,0.8755001131714187
31303597,talking,-25dBFS,whisper,medium,0.8490985091511104
31303597,talking,-30dBFS,whisper,medium,0.6445114938102778
31303597,talking,-35dBFS,whisper,medium,0.639108063326303
31303597,trafficOutside,-15dBFS,whisper,medium,0.790958144908774
31303597,trafficOutside,-20dBFS,whisper,medium,0.8583625858797942
31303597,trafficOutside,-25dBFS,whisper,medium,0.8517898726096932
31303597,trafficOutside,-30dBFS,whisper,medium,0.8576021485901609
31303597,trafficOutside,-35dBFS,whisper,medium,0.7827554814663704
31346589,insideAmbulance,-15dBFS,whisper,medium,0.6392645360414363
31346589,insideAmbulance,-20dBFS,whisper,medium,0.7843450903872411
31346589,insideAmbulance,-25dBFS,whisper,medium,0.7985185497711411
31346589,insideAmbulance,-30dBFS,whisper,medium,0.8465470125477259
31346589,insideAmbulance,-35dBFS,whisper,medium,0.855475517124905
31346589,insideCrowded,-15dBFS,whisper,medium,0.31095660763766775
31346589,insideCrowded,-20dBFS,whisper,medium,0.6420633784130618
31346589,insideCrowded,-25dBFS,whisper,medium,0.826148499087207
31346589,insideCrowded,-30dBFS,whisper,medium,0.8547489386044158
31346589,insideCrowded,-35dBFS,whisper,medium,0.848754370524753
31346589,talking,-15dBFS,whisper,medium,0.6439463710582843
31346589,talking,-20dBFS,whisper,medium,0.5869027516373315
31346589,talking,-25dBFS,whisper,medium,0.6047650849579377
31346589,talking,-30dBFS,whisper,medium,0.7166725225199759
31346589,talking,-35dBFS,whisper,medium,0.7743563173958165
31346589,trafficOutside,-15dBFS,whisper,medium,0.8195152727783594
31346589,trafficOutside,-20dBFS,whisper,medium,0.6711978385038793
31346589,trafficOutside,-25dBFS,whisper,medium,0.8346754256592211
31346589,trafficOutside,-30dBFS,whisper,medium,0.8502699935343061
31346589,trafficOutside,-35dBFS,whisper,medium,0.8566056596104892
31572540,insideAmbulance,-15dBFS,whisper,medium,0.6054383301478738
31572540,insideAmbulance,-20dBFS,whisper,medium,0.9048864916603008
31572540,insideAmbulance,-25dBFS,whisper,medium,0.885398695887099
31572540,insideAmbulance,-30dBFS,whisper,medium,0.885841657895296
31572540,insideAmbulance,-35dBFS,whisper,medium,0.9148382545151789
31572540,insideCrowded,-15dBFS,whisper,medium,0.42648016599316285
31572540,insideCrowded,-20dBFS,whisper,medium,0.6937710554923989
31572540,insideCrowded,-25dBFS,whisper,medium,0.7859717202399585
31572540,insideCrowded,-30dBFS,whisper,medium,0.9283897846182085
31572540,insideCrowded,-35dBFS,whisper,medium,0.9370637480664564
31572540,talking,-15dBFS,whisper,medium,0.8075264423183501
31572540,talking,-20dBFS,whisper,medium,0.8233405642112719
31572540,talking,-25dBFS,whisper,medium,0.8170280119989396
31572540,talking,-30dBFS,whisper,medium,0.9106768959052371
31572540,talking,-35dBFS,whisper,medium,0.9359134725009891
31572540,trafficOutside,-15dBFS,whisper,medium,0.9404550692604815
31572540,trafficOutside,-20dBFS,whisper,medium,0.9474580611649561
31572540,trafficOutside,-25dBFS,whisper,medium,0.9317371590934211
31572540,trafficOutside,-30dBFS,whisper,medium,0.9347072561728073
31572540,trafficOutside,-35dBFS,whisper,medium,0.9495164325475557
31682405,insideAmbulance,-15dBFS,whisper,medium,0.2324337617030954
31682405,insideAmbulance,-20dBFS,whisper,medium,0.25683137680413587
31682405,insideAmbulance,-25dBFS,whisper,medium,0.26328666568519643
31682405,insideAmbulance,-30dBFS,whisper,medium,0.27123815055693545
31682405,insideAmbulance,-35dBFS,whisper,medium,0.29609791495760834
31682405,insideCrowded,-15dBFS,whisper,medium,0.18154458420748823
31682405,insideCrowded,-20dBFS,whisper,medium,0.2691855162888882
31682405,insideCrowded,-25dBFS,whisper,medium,0.29966043974658996
31682405,insideCrowded,-30dBFS,whisper,medium,0.2964934933742139
31682405,insideCrowded,-35dBFS,whisper,medium,0.3024008668938522
31682405,talking,-15dBFS,whisper,medium,0.2276895602207845
31682405,talking,-20dBFS,whisper,medium,0.2531988172518212
31682405,talking,-25dBFS,whisper,medium,0.26635505401117693
31682405,talking,-30dBFS,whisper,medium,0.2568008638476328
31682405,talking,-35dBFS,whisper,medium,0.2991893389752127
31682405,trafficOutside,-15dBFS,whisper,medium,0.2503118539724801
31682405,trafficOutside,-20dBFS,whisper,medium,0.25629830611911314
31682405,trafficOutside,-25dBFS,whisper,medium,0.2628453818923283
31682405,trafficOutside,-30dBFS,whisper,medium,0.2946900601910096
31682405,trafficOutside,-35dBFS,whisper,medium,0.3004578204084081
31943607,insideAmbulance,-15dBFS,whisper,medium,0.731562326554613
31943607,insideAmbulance,-20dBFS,whisper,medium,0.9202497628709971
31943607,insideAmbulance,-25dBFS,whisper,medium,0.9144472835057706
31943607,insideAmbulance,-30dBFS,whisper,medium,0.903987686213066
31943607,insideAmbulance,-35dBFS,whisper,medium,0.9241174596180554
31943607,insideCrowded,-15dBFS,whisper,medium,0.6917772270045464
31943607,insideCrowded,-20dBFS,whisper,medium,0.8167159162568257
31943607,insideCrowded,-25dBFS,whisper,medium,0.8777882579974242
31943607,insideCrowded,-30dBFS,whisper,medium,0.9147686434355481
31943607,insideCrowded,-35dBFS,whisper,medium,0.9213464093222618
31943607,talking,-15dBFS,whisper,medium,0.8866466666342385
31943607,talking,-20dBFS,whisper,medium,0.8841284264632461
31943607,talking,-25dBFS,whisper,medium,0.8987723379505755
31943607,talking,-30dBFS,whisper,medium,0.8877297408092265
31943607,talking,-35dBFS,whisper,medium,0.9231767731623934
31943607,trafficOutside,-15dBFS,whisper,medium,0.8755810454412313
31943607,trafficOutside,-20dBFS,whisper,medium,0.8801122334314737
31943607,trafficOutside,-25dBFS,whisper,medium,0.9158105009662719
31943607,trafficOutside,-30dBFS,whisper,medium,0.9328959937776855
31943607,trafficOutside,-35dBFS,whisper,medium,0.9343632520271065
31994167,insideAmbulance,-15dBFS,whisper,medium,0.7644186013590022
31994167,insideAmbulance,-20dBFS,whisper,medium,0.8196881992478033
31994167,insideAmbulance,-25dBFS,whisper,medium,0.8109689819426219
31994167,insideAmbulance,-30dBFS,whisper,medium,0.8187840150529256
31994167,insideAmbulance,-35dBFS,whisper,medium,0.8518102490316392
31994167,insideCrowded,-15dBFS,whisper,medium,0.5418575464039002
31994167,insideCrowded,-20dBFS,whisper,medium,0.7028360346193802
31994167,insideCrowded,-25dBFS,whisper,medium,0.8562536586335705
31994167,insideCrowded,-30dBFS,whisper,medium,0.8541558511085958
31994167,insideCrowded,-35dBFS,whisper,medium,0.8599526335291598
31994167,talking,-15dBFS,whisper,medium,0.7953912364508504
31994167,talking,-20dBFS,whisper,medium,0.7764098973713495
31994167,talking,-25dBFS,whisper,medium,0.8670813464699808
31994167,talking,-30dBFS,whisper,medium,0.8691255870215049
31994167,talking,-35dBFS,whisper,medium,0.8740290978036201
31994167,trafficOutside,-15dBFS,whisper,medium,0.7625780242519636
31994167,trafficOutside,-20dBFS,whisper,medium,0.708019953290107
31994167,trafficOutside,-25dBFS,whisper,medium,0.8603728915548795
31994167,trafficOutside,-30dBFS,whisper,medium,0.8344705653465109
31994167,trafficOutside,-35dBFS,whisper,medium,0.8291580313353663
32115701,insideAmbulance,-15dBFS,whisper,medium,0.10669247648414014
32115701,insideAmbulance,-20dBFS,whisper,medium,0.11134300815445683
32115701,insideAmbulance,-25dBFS,whisper,medium,0.11984630390176687
32115701,insideAmbulance,-30dBFS,whisper,medium,0.2171940289485078
32115701,insideAmbulance,-35dBFS,whisper,medium,0.17435681028272915
32115701,insideCrowded,-15dBFS,whisper,medium,0.12416137558887118
32115701,insideCrowded,-20dBFS,whisper,medium,0.1887909590898277
32115701,insideCrowded,-25dBFS,whisper,medium,0.17617321926032628
32115701,insideCrowded,-30dBFS,whisper,medium,0.17748111836865446
32115701,insideCrowded,-35dBFS,whisper,medium,0.1555205327697388
32115701,talking,-15dBFS,whisper,medium,0.13674555803653815
32115701,talking,-20dBFS,whisper,medium,0.19342309345461314
32115701,talking,-25dBFS,whisper,medium,0.20560482708356842
32115701,talking,-30dBFS,whisper,medium,0.15220139064888427
32115701,talking,-35dBFS,whisper,medium,0.1750869005309146
32115701,trafficOutside,-15dBFS,whisper,medium,0.1935422782483499
32115701,trafficOutside,-20dBFS,whisper,medium,0.19292387084913953
32115701,trafficOutside,-25dBFS,whisper,medium,0.2048610873162618
32115701,trafficOutside,-30dBFS,whisper,medium,0.20593874844633775
32115701,trafficOutside,-35dBFS,whisper,medium,0.17655177299853997
32126227,insideAmbulance,-15dBFS,whisper,medium,0.6922725497042049
32126227,insideAmbulance,-20dBFS,whisper,medium,0.854188713171558
32126227,insideAmbulance,-25dBFS,whisper,medium,0.8216714483856122
32126227,insideAmbulance,-30dBFS,whisper,medium,0.8845651763763993
32126227,insideAmbulance,-35dBFS,whisper,medium,0.8961428688465746
32126227,insideCrowded,-15dBFS,whisper,medium,0.5363849471844826
32126227,insideCrowded,-20dBFS,whisper,medium,0.733696814135863
32126227,insideCrowded,-25dBFS,whisper,medium,0.8438033208610655
32126227,insideCrowded,-30dBFS,whisper,medium,0.7763662525427885
32126227,insideCrowded,-35dBFS,whisper,medium,0.9045897888978319
32126227,talking,-15dBFS,whisper,medium,0.6915682252487028
32126227,talking,-20dBFS,whisper,medium,0.8575745454635949
32126227,talking,-25dBFS,whisper,medium,0.8848243702538104
32126227,talking,-30dBFS,whisper,medium,0.9124661664560719
32126227,talking,-35dBFS,whisper,medium,0.9061630322698206
32126227,trafficOutside,-15dBFS,whisper,medium,0.780080738562522
32126227,trafficOutside,-20dBFS,whisper,medium,0.8630396977882011
32126227,trafficOutside,-25dBFS,whisper,medium,0.8115662376715563
32126227,trafficOutside,-30dBFS,whisper,medium,0.9027975194142677
32126227,trafficOutside,-35dBFS,whisper,medium,0.895494317318644
32234793,insideAmbulance,-15dBFS,whisper,medium,0.7365397720747686
32234793,insideAmbulance,-20dBFS,whisper,medium,0.8493928651265037
32234793,insideAmbulance,-25dBFS,whisper,medium,0.8551937734234947
32234793,insideAmbulance,-30dBFS,whisper,medium,0.8747450461995463
32234793,insideAmbulance,-35dBFS,whisper,medium,0.8631106610595469
32234793,insideCrowded,-15dBFS,whisper,medium,0.49460193213739856
32234793,insideCrowded,-20dBFS,whisper,medium,0.6812006211327274
32234793,insideCrowded,-25dBFS,whisper,medium,0.8484605491769805
32234793,insideCrowded,-30dBFS,whisper,medium,0.9011092695929612
32234793,insideCrowded,-35dBFS,whisper,medium,0.8893196148688238
32234793,talking,-15dBFS,whisper,medium,0.7789715040510292
32234793,talking,-20dBFS,whisper,medium,0.8534474498351554
32234793,talking,-25dBFS,whisper,medium,0.8706657923900386
32234793,talking,-30dBFS,whisper,medium,0.9204155371683078
32234793,talking,-35dBFS,whisper,medium,0.898530954631437
32234793,trafficOutside,-15dBFS,whisper,medium,0.8686910110250607
32234793,trafficOutside,-20dBFS,whisper,medium,0.8691483368126539
32234793,trafficOutside,-25dBFS,whisper,medium,0.8412573347762854
32234793,trafficOutside,-30dBFS,whisper,medium,0.8925719663803979
32234793,trafficOutside,-35dBFS,whisper,medium,0.8870715960439862
32292711,insideAmbulance,-15dBFS,whisper,medium,0.63140217681075
32292711,insideAmbulance,-20dBFS,whisper,medium,0.6858843144482489
32292711,insideAmbulance,-25dBFS,whisper,medium,0.8116382717301092
32292711,insideAmbulance,-30dBFS,whisper,medium,0.8441681859405047
32292711,insideAmbulance,-35dBFS,whisper,medium,0.8769368643464718
32292711,insideCrowded,-15dBFS,whisper,medium,0.39730100022840775
32292711,insideCrowded,-20dBFS,whisper,medium,0.7025246067012285
32292711,insideCrowded,-25dBFS,whisper,medium,0.56273475419089
32292711,insideCrowded,-30dBFS,whisper,medium,0.8483269190695658
32292711,insideCrowded,-35dBFS,whisper,medium,0.8487143168125668
32292711,talking,-15dBFS,whisper,medium,0.7048639770383611
32292711,talking,-20dBFS,whisper,medium,0.708547293413476
32292711,talking,-25dBFS,whisper,medium,0.7667667534378749
32292711,talking,-30dBFS,whisper,medium,0.8302586146545113
32292711,talking,-35dBFS,whisper,medium,0.8656362631264618
32292711,trafficOutside,-15dBFS,whisper,medium,0.7554229899125966
32292711,trafficOutside,-20dBFS,whisper,medium,0.7581297823687273
32292711,trafficOutside,-25dBFS,whisper,medium,0.7522427716393605
32292711,trafficOutside,-30dBFS,whisper,medium,0.803577584584387
32292711,trafficOutside,-35dBFS,whisper,medium,0.7979014895795358
32567594,insideAmbulance,-15dBFS,whisper,medium,0.293673215030124
32567594,insideAmbulance,-20dBFS,whisper,medium,0.3054629894919322
32567594,insideAmbulance,-25dBFS,whisper,medium,0.3099305375437728
32567594,insideAmbulance,-30dBFS,whisper,medium,0.33358224072841436
32567594,insideAmbulance,-35dBFS,whisper,medium,0.3319070601635492
32567594,insideCrowded,-15dBFS,whisper,medium,0.7687121743124025
32567594,insideCrowded,-20dBFS,whisper,medium,0.30137493037073154
32567594,insideCrowded,-25dBFS,whisper,medium,0.3024979966262727
32567594,insideCrowded,-30dBFS,whisper,medium,0.3412487770513601
32567594,insideCrowded,-35dBFS,whisper,medium,0.3365585748911963
32567594,talking,-15dBFS,whisper,medium,0.3002616460919865
32567594,talking,-20dBFS,whisper,medium,0.32245263479404235
32567594,talking,-25dBFS,whisper,medium,0.3165069701514305
32567594,talking,-30dBFS,whisper,medium,0.30861847236504414
32567594,talking,-35dBFS,whisper,medium,0.3134230186496208
32567594,trafficOutside,-15dBFS,whisper,medium,0.31191576264603954
32567594,trafficOutside,-20dBFS,whisper,medium,0.30913239366425554
32567594,trafficOutside,-25dBFS,whisper,medium,0.32846936047402975
32567594,trafficOutside,-30dBFS,whisper,medium,0.31492108946529657
32567594,trafficOutside,-35dBFS,whisper,medium,0.3407661250823067
32707094,insideAmbulance,-15dBFS,whisper,medium,0.2771865462744298
32707094,insideAmbulance,-20dBFS,whisper,medium,0.2235668764075528
32707094,insideAmbulance,-25dBFS,whisper,medium,0.24337001763892832
32707094,insideAmbulance,-30dBFS,whisper,medium,0.2383082709330231
32707094,insideAmbulance,-35dBFS,whisper,medium,0.2381001023181861
32707094,insideCrowded,-15dBFS,whisper,medium,0.2103193837477396
32707094,insideCrowded,-20dBFS,whisper,medium,0.1579053673340064
32707094,insideCrowded,-25dBFS,whisper,medium,0.3094138538043786
32707094,insideCrowded,-30dBFS,whisper,medium,0.24222753346294348
32707094,insideCrowded,-35dBFS,whisper,medium,0.2463061847641128
32707094,talking,-15dBFS,whisper,medium,0.2529777806716824
32707094,talking,-20dBFS,whisper,medium,0.19785237561507615
32707094,talking,-25dBFS,whisper,medium,0.1948034259918373
32707094,talking,-30dBFS,whisper,medium,0.2135380230092637
32707094,talking,-35dBFS,whisper,medium,0.2130931143794038
32707094,trafficOutside,-15dBFS,whisper,medium,0.25952746917921016
32707094,trafficOutside,-20dBFS,whisper,medium,0.23115898277387006
32707094,trafficOutside,-25dBFS,whisper,medium,0.3646016528364762
32707094,trafficOutside,-30dBFS,whisper,medium,0.2387262687006103
32707094,trafficOutside,-35dBFS,whisper,medium,0.2099028615290259
32835968,insideAmbulance,-15dBFS,whisper,medium,0.6351283719387294
32835968,insideAmbulance,-20dBFS,whisper,medium,0.8134577302628158
32835968,insideAmbulance,-25dBFS,whisper,medium,0.8658904283709503
32835968,insideAmbulance,-30dBFS,whisper,medium,0.8878073988679727
32835968,insideAmbulance,-35dBFS,whisper,medium,0.8437539965354567
32835968,insideCrowded,-15dBFS,whisper,medium,0.41261921202745716
32835968,insideCrowded,-20dBFS,whisper,medium,0.7128137023042033
32835968,insideCrowded,-25dBFS,whisper,medium,0.8180175139976205
32835968,insideCrowded,-30dBFS,whisper,medium,0.8687942331022305
32835968,insideCrowded,-35dBFS,whisper,medium,0.8742584807310364
32835968,talking,-15dBFS,whisper,medium,0.6679884380544846
32835968,talking,-20dBFS,whisper,medium,0.7897185812593698
32835968,talking,-25dBFS,whisper,medium,0.8136836283501726
32835968,talking,-30dBFS,whisper,medium,0.8623065920505585
32835968,talking,-35dBFS,whisper,medium,0.8556750491529146
32835968,trafficOutside,-15dBFS,whisper,medium,0.8410055633337694
32835968,trafficOutside,-20dBFS,whisper,medium,0.8508162986981057
32835968,trafficOutside,-25dBFS,whisper,medium,0.8745952104306489
32835968,trafficOutside,-30dBFS,whisper,medium,0.8784354572267287
32835968,trafficOutside,-35dBFS,whisper,medium,0.8539133089234171
32959461,insideAmbulance,-15dBFS,whisper,medium,0.31405480962463095
32959461,insideAmbulance,-20dBFS,whisper,medium,0.8154800636037812
32959461,insideAmbulance,-25dBFS,whisper,medium,0.34396617397094587
32959461,insideAmbulance,-30dBFS,whisper,medium,0.3299082377696844
32959461,insideAmbulance,-35dBFS,whisper,medium,0.3258844243976561
32959461,insideCrowded,-15dBFS,whisper,medium,0.698212757874355
32959461,insideCrowded,-20dBFS,whisper,medium,0.34582325447936063
32959461,insideCrowded,-25dBFS,whisper,medium,0.34944625007149127
32959461,insideCrowded,-30dBFS,whisper,medium,0.3503359942338731
32959461,insideCrowded,-35dBFS,whisper,medium,0.3609809679080293
